record_id,date,Nama Gedung,Lantai,Hasil Ukur Suhu (Celsius)_mean,Hasil Ukur Suhu (Celsius)_max,Hasil Ukur Suhu (Celsius)_min,Hasil Ukur Suhu (Celsius)_std,Hasil Ukur Suhu (Celsius)_count,level,system_type,meter_id,building,category,description,source_file,file_path,processed_ts
4401,2024-12-04,WITEL,2,25.25,30,22,2.82,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4402,2024-12-04,WITEL,3,24.0,29,20,3.46,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4403,2024-12-04,WITEL,4,24.4,28,19,3.51,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4404,2024-12-04,WITEL,5,25.5,30,19,3.5,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4405,2024-12-04,WITEL,6,26.9,31,23,2.51,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4406,2024-12-04,WITEL,7,26.07,30,22,2.09,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4407,2024-12-04,WITEL,8,28.4,29,27,0.89,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4408,2024-12-05,OPMC,2,28.0,30,25,2.16,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4409,2024-12-05,OPMC,3,29.67,30,29,0.58,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4410,2024-12-05,OPMC,5,25.0,30,20,3.85,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4411,2024-12-05,OPMC,6,27.83,31,24,1.85,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4412,2024-12-05,STO,1,26.91,31,19,2.65,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4413,2024-12-05,WITEL,1,28.5,31,24,2.11,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4414,2024-12-05,WITEL,2,25.88,31,20,3.8,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4415,2024-12-05,WITEL,3,24.29,30,19,4.07,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4416,2024-12-05,WITEL,4,25.4,29,19,4.04,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4417,2024-12-05,WITEL,5,26.0,31,19,3.62,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4418,2024-12-05,WITEL,6,26.6,31,21,3.24,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4419,2024-12-05,WITEL,7,26.93,30,22,2.6,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4420,2024-12-05,WITEL,8,26.8,28,26,1.1,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4421,2024-12-06,OPMC,2,28.75,30,27,1.5,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4422,2024-12-06,OPMC,3,28.0,30,26,2.0,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4423,2024-12-06,OPMC,5,24.62,31,20,3.81,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4424,2024-12-06,OPMC,6,27.83,31,23,2.17,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4425,2024-12-06,STO,1,27.06,31,18,3.27,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4426,2024-12-06,WITEL,1,28.58,32,26,2.02,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4427,2024-12-06,WITEL,2,25.75,31,21,3.11,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4428,2024-12-06,WITEL,3,24.0,30,19,3.74,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4429,2024-12-06,WITEL,4,25.4,30,19,4.72,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4430,2024-12-06,WITEL,5,26.6,30,19,4.03,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4431,2024-12-06,WITEL,6,27.3,30,23,2.06,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4432,2024-12-06,WITEL,7,26.13,31,22,2.33,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4433,2024-12-06,WITEL,8,27.2,29,26,1.1,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4434,2024-12-07,OPMC,2,29.75,31,28,1.5,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4435,2024-12-07,OPMC,3,27.67,29,26,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4436,2024-12-07,OPMC,5,25.25,29,20,3.45,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4437,2024-12-07,OPMC,6,28.0,31,23,2.13,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4438,2024-12-07,STO,1,27.04,31,21,2.8,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4439,2024-12-07,WITEL,1,29.33,33,26,2.06,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4440,2024-12-07,WITEL,2,25.25,31,20,4.06,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4441,2024-12-07,WITEL,3,26.14,29,23,2.73,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4442,2024-12-07,WITEL,4,26.0,31,20,4.64,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4443,2024-12-07,WITEL,5,26.5,30,23,2.46,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4444,2024-12-07,WITEL,6,27.0,30,22,2.49,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4445,2024-12-07,WITEL,7,26.27,31,21,2.71,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4446,2024-12-07,WITEL,8,29.2,30,27,1.3,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4447,2024-12-08,OPMC,2,29.0,31,26,2.16,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4448,2024-12-08,OPMC,3,29.33,30,29,0.58,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4449,2024-12-08,OPMC,5,24.25,30,19,4.03,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4450,2024-12-08,OPMC,6,27.5,30,22,2.39,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4451,2024-12-08,STO,1,26.72,31,22,2.23,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4452,2024-12-08,WITEL,1,28.33,31,26,2.02,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4453,2024-12-08,WITEL,2,25.25,31,20,3.37,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4454,2024-12-08,WITEL,3,24.86,29,20,3.53,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4455,2024-12-08,WITEL,4,25.4,29,22,2.61,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4456,2024-12-08,WITEL,5,26.2,30,23,2.15,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4457,2024-12-08,WITEL,6,27.3,31,21,2.95,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4458,2024-12-08,WITEL,7,26.47,31,21,3.0,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4459,2024-12-08,WITEL,8,28.0,30,26,2.0,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4460,2024-12-09,OPMC,2,28.75,30,27,1.26,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4461,2024-12-09,OPMC,3,28.0,29,27,1.0,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4462,2024-12-09,OPMC,5,26.25,31,20,3.69,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4463,2024-12-09,OPMC,6,27.42,31,23,2.11,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4464,2024-12-09,STO,1,27.32,31,20,2.75,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4465,2024-12-09,WITEL,1,29.25,33,25,2.42,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4466,2024-12-09,WITEL,2,25.0,31,19,4.44,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4467,2024-12-09,WITEL,3,24.71,28,22,2.56,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4468,2024-12-09,WITEL,4,26.6,30,22,3.85,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4469,2024-12-09,WITEL,5,25.9,29,20,3.0,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4470,2024-12-09,WITEL,6,26.4,30,22,2.37,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4471,2024-12-09,WITEL,7,26.8,31,22,2.78,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4472,2024-12-09,WITEL,8,28.4,30,27,1.14,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4473,2024-12-10,OPMC,2,29.75,31,28,1.26,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4474,2024-12-10,OPMC,3,28.67,30,27,1.53,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4475,2024-12-10,OPMC,5,26.25,31,19,3.96,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4476,2024-12-10,OPMC,6,27.92,31,25,1.93,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4477,2024-12-10,STO,1,26.85,31,20,2.65,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4478,2024-12-10,WITEL,1,28.42,34,26,2.54,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4479,2024-12-10,WITEL,2,24.88,29,19,3.36,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4480,2024-12-10,WITEL,3,24.57,28,20,3.1,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4481,2024-12-10,WITEL,4,26.2,31,20,4.49,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4482,2024-12-10,WITEL,5,25.7,30,21,3.23,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4483,2024-12-10,WITEL,6,27.1,29,24,1.79,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4484,2024-12-10,WITEL,7,26.67,31,23,2.32,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4485,2024-12-10,WITEL,8,28.2,29,26,1.3,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4486,2024-12-11,OPMC,2,29.75,31,28,1.5,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4487,2024-12-11,OPMC,3,27.67,29,27,1.15,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4488,2024-12-11,OPMC,5,25.25,29,21,2.6,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4489,2024-12-11,OPMC,6,27.75,30,21,2.45,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4490,2024-12-11,STO,1,27.04,31,18,3.01,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4491,2024-12-11,WITEL,1,28.58,32,24,2.35,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4492,2024-12-11,WITEL,2,24.38,29,20,3.16,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4493,2024-12-11,WITEL,3,25.14,29,23,2.85,7,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4494,2024-12-11,WITEL,4,25.2,31,19,4.32,5,L4,TEMP_SENSOR,251401004,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L4 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4495,2024-12-11,WITEL,5,27.2,31,19,3.46,10,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4496,2024-12-11,WITEL,6,27.9,31,24,2.33,10,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4497,2024-12-11,WITEL,7,26.87,30,24,2.13,15,L7,TEMP_SENSOR,251401007,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L7 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4498,2024-12-11,WITEL,8,28.8,31,28,1.3,5,L8,TEMP_SENSOR,251401008,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L8 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4499,2024-12-12,OPMC,2,28.5,31,26,2.38,4,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4500,2024-12-12,OPMC,3,27.67,30,26,2.08,3,L3,TEMP_SENSOR,251401003,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L3 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4501,2024-12-12,OPMC,5,25.25,30,21,3.41,8,L5,TEMP_SENSOR,251401005,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L5 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4502,2024-12-12,OPMC,6,27.75,31,24,2.05,12,L6,TEMP_SENSOR,251401006,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L6 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4503,2024-12-12,STO,1,27.23,31,20,2.79,47,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4504,2024-12-12,WITEL,1,29.08,34,26,2.35,12,L1,TEMP_SENSOR,251401001,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L1 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
4505,2024-12-12,WITEL,2,24.25,29,19,3.45,8,L2,TEMP_SENSOR,251401002,WITEL,TEMPERATURE,WITEL TEMP_SENSOR L2 Daily Temperature Data,survey_suhu_2024_daily2.csv,project/data/raw/temperature/,2025-08-06 19:43:18
